x,y,LOCAL_YEAR,COOLING_DEGREE_DAYS,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MIN_TEMPERATURE,SPEED_MAX_GUST_FLAG,ID,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MIN_TEMPERATURE_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,STATION_NAME,SNOW_ON_GROUND,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,PROVINCE_CODE,MAX_REL_HUMIDITY
-79.63055555555556,43.67666666666667,2017,0.0,0.8,,0.0,6.0,,6158731,5,8.0,,6158731.2017.5.16,,0.8,,,0.0,2017-05-16,,16,0.0,,,12.0,TORONTO INTL A,,,,,,,15.9,ON,
-79.63055555555556,43.67666666666667,2017,1.6,0.0,,0.0,0.0,,6158731,5,9.4,,6158731.2017.5.17,,0.0,,,69.0,2017-05-17,,17,22.0,,,19.6,TORONTO INTL A,,,,,,,29.8,ON,
-79.63055555555556,43.67666666666667,2017,5.4,2.0,,0.0,0.0,,6158731,5,16.7,,6158731.2017.5.18,,2.0,,,76.0,2017-05-18,,18,22.0,,,23.4,TORONTO INTL A,,,,,,,30.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,5.1,,6158731,5,8.5,,6158731.2017.5.19,,0.0,,,46.0,2017-05-19,,19,34.0,,,12.9,TORONTO INTL A,,,,,,,17.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,6.3,,6158731,5,7.4,,6158731.2017.5.20,,0.0,T,,50.0,2017-05-20,,20,11.0,,,11.7,TORONTO INTL A,,,,,,T,16.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,11.8,,0.0,6.2,,6158731,5,10.2,,6158731.2017.5.21,,11.8,,,43.0,2017-05-21,,21,9.0,,,11.8,TORONTO INTL A,,,,,,,13.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,4.2,,6158731,5,9.5,,6158731.2017.5.22,,0.0,,,46.0,2017-05-22,,22,28.0,,,13.8,TORONTO INTL A,,,,,,,18.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.4,,0.0,2.0,,6158731,5,9.2,,6158731.2017.5.23,,0.4,,,35.0,2017-05-23,,23,26.0,,,16.0,TORONTO INTL A,,,,,,,22.7,ON,
-79.63055555555556,43.67666666666667,2017,0.1,0.8,,0.0,0.0,,6158731,5,13.1,,6158731.2017.5.24,,0.8,,,41.0,2017-05-24,,24,9.0,,,18.1,TORONTO INTL A,,,,,,,23.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,44.6,,0.0,4.8,,6158731,5,10.8,,6158731.2017.5.25,,44.6,,,56.0,2017-05-25,,25,10.0,,,13.2,TORONTO INTL A,,,,,,,15.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,3.8,,0.0,2.8,,6158731,5,12.1,,6158731.2017.5.26,,3.8,,,32.0,2017-05-26,,26,34.0,,,15.2,TORONTO INTL A,,,,,,,18.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.5,,6158731,5,11.7,,6158731.2017.5.27,,0.0,,,0.0,2017-05-27,,27,0.0,,,15.5,TORONTO INTL A,,,,,,,19.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.0,,6158731,5,10.5,,6158731.2017.5.28,,0.0,,,33.0,2017-05-28,,28,9.0,,,16.0,TORONTO INTL A,,,,,,,21.4,ON,
-79.63055555555556,43.67666666666667,2017,1.9,1.4,,0.0,0.0,,6158731,5,14.1,,6158731.2017.5.29,,1.4,,,50.0,2017-05-29,,29,30.0,,,19.9,TORONTO INTL A,,,,,,,25.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,10.2,,0.0,0.2,,6158731,5,11.9,,6158731.2017.5.30,,10.2,,,78.0,2017-05-30,,30,30.0,,,17.8,TORONTO INTL A,,,,,,,23.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,0.9,,6158731,5,11.2,,6158731.2017.5.31,,0.0,,,57.0,2017-05-31,,31,24.0,,,17.1,TORONTO INTL A,,,,,,,22.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,4.4,,6158731,6,8.8,,6158731.2017.6.1,,0.0,T,,54.0,2017-06-01,,1,29.0,,,13.6,TORONTO INTL A,,,,,,T,18.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,3.1,,6158731,6,8.7,,6158731.2017.6.2,,0.0,,,48.0,2017-06-02,,2,34.0,,,14.9,TORONTO INTL A,,,,,,,21.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,1.7,,6158731,6,10.4,,6158731.2017.6.3,,0.0,,,32.0,2017-06-03,,3,35.0,,,16.3,TORONTO INTL A,,,,,,,22.1,ON,
-79.63055555555556,43.67666666666667,2017,0.0,6.4,,0.0,1.6,,6158731,6,11.8,,6158731.2017.6.4,,6.4,,,0.0,2017-06-04,,4,0.0,,,16.4,TORONTO INTL A,,,,,,,21.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.2,,0.0,3.5,,6158731,6,12.2,,6158731.2017.6.5,,0.2,,,41.0,2017-06-05,,5,34.0,,,14.5,TORONTO INTL A,,,,,,,16.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,3.2,,0.0,4.3,,6158731,6,10.6,,6158731.2017.6.6,,3.2,,,48.0,2017-06-06,,6,5.0,,,13.7,TORONTO INTL A,,,,,,,16.8,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,3.5,,6158731,6,8.3,,6158731.2017.6.7,,0.0,,,0.0,2017-06-07,,7,0.0,,,14.5,TORONTO INTL A,,,,,,,20.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,0.7,,6158731,6,10.8,,6158731.2017.6.8,,0.0,,,0.0,2017-06-08,,8,0.0,,,17.3,TORONTO INTL A,,,,,,,23.8,ON,
-79.63055555555556,43.67666666666667,2017,2.7,0.0,,0.0,0.0,E,6158731,6,13.5,,6158731.2017.6.9,,0.0,,E,43.0,2017-06-09,E,9,25.0,,,20.7,TORONTO INTL A,,E,,E,,,27.9,ON,
-79.63055555555556,43.67666666666667,2017,4.6,0.0,,0.0,0.0,,6158731,6,14.9,,6158731.2017.6.10,,0.0,,,46.0,2017-06-10,,10,22.0,,,22.6,TORONTO INTL A,,,,,,,30.2,ON,
-79.63055555555556,43.67666666666667,2017,8.9,0.0,,0.0,0.0,,6158731,6,21.6,,6158731.2017.6.11,,0.0,,,48.0,2017-06-11,,11,22.0,,,26.9,TORONTO INTL A,,,,,,,32.1,ON,
-79.63055555555556,43.67666666666667,2017,8.6,0.0,,0.0,0.0,,6158731,6,20.1,,6158731.2017.6.12,,0.0,,,50.0,2017-06-12,,12,23.0,,,26.6,TORONTO INTL A,,,,,,,33.1,ON,
-79.63055555555556,43.67666666666667,2017,3.8,1.0,,0.0,0.0,,6158731,6,17.8,,6158731.2017.6.13,,1.0,,,59.0,2017-06-13,,13,33.0,,,21.8,TORONTO INTL A,,,,,,,25.7,ON,
-79.63055555555556,43.67666666666667,2017,1.5,0.0,,0.0,0.0,,6158731,6,15.1,,6158731.2017.6.14,,0.0,,,43.0,2017-06-14,,14,10.0,,,19.5,TORONTO INTL A,,,,,,,23.8,ON,
-79.63055555555556,43.67666666666667,2017,0.3,0.0,,0.0,0.0,,6158731,6,16.3,,6158731.2017.6.15,,0.0,T,,0.0,2017-06-15,,15,0.0,,,18.3,TORONTO INTL A,,,,,,T,20.3,ON,
-79.63055555555556,43.67666666666667,2017,5.6,8.0,,0.0,0.0,,6158731,6,16.1,,6158731.2017.6.16,,8.0,,,52.0,2017-06-16,,16,31.0,,,23.6,TORONTO INTL A,,,,,,,31.0,ON,
-79.63055555555556,43.67666666666667,2017,5.6,7.0,,0.0,0.0,,6158731,6,19.6,,6158731.2017.6.17,,7.0,,,37.0,2017-06-17,,17,30.0,,,23.6,TORONTO INTL A,,,,,,,27.5,ON,
-79.63055555555556,43.67666666666667,2017,6.4,1.8,,0.0,0.0,,6158731,6,18.9,,6158731.2017.6.18,,1.8,,,67.0,2017-06-18,,18,23.0,,,24.4,TORONTO INTL A,,,,,,,29.8,ON,
-79.63055555555556,43.67666666666667,2017,3.7,0.4,,0.0,0.0,,6158731,6,16.6,,6158731.2017.6.19,,0.4,,,35.0,2017-06-19,,19,26.0,,,21.7,TORONTO INTL A,,,,,,,26.7,ON,
-79.63055555555556,43.67666666666667,2017,0.5,4.2,,0.0,0.0,,6158731,6,13.1,,6158731.2017.6.20,,4.2,,,56.0,2017-06-20,,20,29.0,,,18.5,TORONTO INTL A,,,,,,,23.9,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,0.2,,6158731,6,12.1,,6158731.2017.6.21,,0.0,,,39.0,2017-06-21,,21,30.0,,,17.8,TORONTO INTL A,,,,,,,23.5,ON,
-79.63055555555556,43.67666666666667,2017,1.2,4.2,,0.0,0.0,,6158731,6,13.4,,6158731.2017.6.22,,4.2,,,39.0,2017-06-22,,22,17.0,,,19.2,TORONTO INTL A,,,,,,,25.0,ON,
-79.63055555555556,43.67666666666667,2017,3.4,36.2,,0.0,0.0,,6158731,6,17.7,,6158731.2017.6.23,,36.2,,,43.0,2017-06-23,,23,30.0,,,21.4,TORONTO INTL A,,,,,,,25.1,ON,
-79.63055555555556,43.67666666666667,2017,1.5,0.0,,0.0,0.0,,6158731,6,14.7,,6158731.2017.6.24,,0.0,,,61.0,2017-06-24,,24,29.0,,,19.5,TORONTO INTL A,,,,,,,24.2,ON,
-79.63055555555556,43.67666666666667,2017,0.0,1.4,,0.0,0.3,,6158731,6,13.7,,6158731.2017.6.25,,1.4,,,67.0,2017-06-25,,25,23.0,,,17.7,TORONTO INTL A,,,,,,,21.6,ON,
-79.63055555555556,43.67666666666667,2017,0.0,2.2,,0.0,1.4,,6158731,6,11.5,,6158731.2017.6.26,,2.2,,,48.0,2017-06-26,,26,28.0,,,16.6,TORONTO INTL A,,,,,,,21.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,3.6,,0.0,2.0,,6158731,6,11.2,,6158731.2017.6.27,,3.6,,,57.0,2017-06-27,,27,30.0,,,16.0,TORONTO INTL A,,,,,,,20.8,ON,
-79.63055555555556,43.67666666666667,2017,0.4,0.6,,0.0,0.0,,6158731,6,11.7,,6158731.2017.6.28,,0.6,,,43.0,2017-06-28,,28,23.0,,,18.4,TORONTO INTL A,,,,,,,25.1,ON,
-79.63055555555556,43.67666666666667,2017,3.3,4.2,,0.0,0.0,,6158731,6,14.7,,6158731.2017.6.29,,4.2,,,54.0,2017-06-29,,29,24.0,,,21.3,TORONTO INTL A,,,,,,,27.8,ON,
-79.63055555555556,43.67666666666667,2017,6.2,12.6,,0.0,0.0,,6158731,6,20.1,,6158731.2017.6.30,,12.6,,,41.0,2017-06-30,,30,25.0,,,24.2,TORONTO INTL A,,,,,,,28.3,ON,
-79.63055555555556,43.67666666666667,2017,3.0,1.0,,0.0,0.0,,6158731,7,15.6,,6158731.2017.7.1,,1.0,,,37.0,2017-07-01,,1,27.0,,,21.0,TORONTO INTL A,,,,,,,26.3,ON,
-79.63055555555556,43.67666666666667,2017,2.6,1.2,,0.0,0.0,,6158731,7,13.9,,6158731.2017.7.2,,1.2,,,54.0,2017-07-02,,2,26.0,,,20.6,TORONTO INTL A,,,,,,,27.3,ON,
-79.63055555555556,43.67666666666667,2017,2.2,0.0,,0.0,0.0,,6158731,7,14.9,,6158731.2017.7.3,,0.0,,,32.0,2017-07-03,,3,30.0,,,20.2,TORONTO INTL A,,,,,,,25.5,ON,
-79.63055555555556,43.67666666666667,2017,2.3,0.0,,0.0,0.0,,6158731,7,14.7,,6158731.2017.7.4,,0.0,,,0.0,2017-07-04,,4,0.0,,,20.3,TORONTO INTL A,,,,,,,25.9,ON,
-79.63055555555556,43.67666666666667,2017,2.5,0.0,,0.0,0.0,,6158731,7,13.8,,6158731.2017.7.5,,0.0,,,0.0,2017-07-05,,5,0.0,,,20.5,TORONTO INTL A,,,,,,,27.2,ON,
-79.63055555555556,43.67666666666667,2017,5.2,0.0,,0.0,0.0,,6158731,7,16.6,,6158731.2017.7.6,,0.0,,,39.0,2017-07-06,,6,17.0,,,23.2,TORONTO INTL A,,,,,,,29.7,ON,
-79.63055555555556,43.67666666666667,2017,6.7,0.0,,0.0,0.0,,6158731,7,20.1,,6158731.2017.7.7,,0.0,T,,39.0,2017-07-07,,7,1.0,,,24.7,TORONTO INTL A,,,,,,T,29.2,ON,
-79.63055555555556,43.67666666666667,2017,1.9,0.0,,0.0,0.0,,6158731,7,15.2,,6158731.2017.7.8,,0.0,,,52.0,2017-07-08,,8,33.0,,,19.9,TORONTO INTL A,,,,,,,24.6,ON,
-79.63055555555556,43.67666666666667,2017,3.5,0.2,,0.0,0.0,,6158731,7,15.3,,6158731.2017.7.9,,0.2,,,50.0,2017-07-09,,9,24.0,,,21.5,TORONTO INTL A,,,,,,,27.6,ON,
-79.63055555555556,43.67666666666667,2017,3.8,0.0,,0.0,0.0,,6158731,7,18.0,,6158731.2017.7.10,,0.0,T,,39.0,2017-07-10,,10,23.0,,,21.8,TORONTO INTL A,,,,,,T,25.5,ON,
-79.63055555555556,43.67666666666667,2017,5.2,0.0,,0.0,0.0,,6158731,7,17.2,,6158731.2017.7.11,,0.0,,,32.0,2017-07-11,,11,24.0,,,23.2,TORONTO INTL A,,,,,,,29.2,ON,
-79.63055555555556,43.67666666666667,2017,5.1,0.6,,0.0,0.0,,6158731,7,19.2,,6158731.2017.7.12,,0.6,,,0.0,2017-07-12,,12,0.0,,,23.1,TORONTO INTL A,,,,,,,27.0,ON,
-79.63055555555556,43.67666666666667,2017,0.8,2.2,,0.0,0.0,,6158731,7,15.8,,6158731.2017.7.13,,2.2,,,33.0,2017-07-13,,13,9.0,,,18.8,TORONTO INTL A,,,,,,,21.7,ON,
-79.63055555555556,43.67666666666667,2017,4.6,0.6,,0.0,0.0,,6158731,7,17.4,,6158731.2017.7.14,,0.6,,,50.0,2017-07-14,,14,27.0,,,22.6,TORONTO INTL A,,,,,,,27.8,ON,
-79.63055555555556,43.67666666666667,2017,4.9,0.0,,0.0,0.0,,6158731,7,18.0,,6158731.2017.7.15,,0.0,,,37.0,2017-07-15,,15,30.0,,,22.9,TORONTO INTL A,,,,,,,27.8,ON,
-79.63055555555556,43.67666666666667,2017,4.2,0.0,,0.0,0.0,,6158731,7,16.9,,6158731.2017.7.16,,0.0,T,,44.0,2017-07-16,,16,24.0,,,22.2,TORONTO INTL A,,,,,,T,27.5,ON,
-79.63055555555556,43.67666666666667,2017,4.6,0.0,,0.0,0.0,,6158731,7,19.3,,6158731.2017.7.17,,0.0,T,,0.0,2017-07-17,,17,0.0,,,22.6,TORONTO INTL A,,,,,,T,25.9,ON,
-79.63055555555556,43.67666666666667,2017,4.8,0.0,,0.0,0.0,,6158731,7,17.4,,6158731.2017.7.18,,0.0,,,33.0,2017-07-18,,18,15.0,,,22.8,TORONTO INTL A,,,,,,,28.1,ON,
-79.63055555555556,43.67666666666667,2017,7.3,0.0,,0.0,0.0,,6158731,7,18.7,,6158731.2017.7.19,,0.0,,,43.0,2017-07-19,,19,27.0,,,25.3,TORONTO INTL A,,,,,,,31.8,ON,
-79.63055555555556,43.67666666666667,2017,2.3,19.4,,0.0,0.0,,6158731,7,15.8,,6158731.2017.7.20,,19.4,,,39.0,2017-07-20,,20,35.0,,,20.3,TORONTO INTL A,,,,,,,24.8,ON,
-79.63055555555556,43.67666666666667,2017,6.3,0.0,,0.0,0.0,,6158731,7,18.8,,6158731.2017.7.21,,0.0,,,41.0,2017-07-21,,21,32.0,,,24.3,TORONTO INTL A,,,,,,,29.7,ON,
-79.63055555555556,43.67666666666667,2017,4.1,2.4,,0.0,0.0,,6158731,7,20.3,,6158731.2017.7.22,,2.4,,,0.0,2017-07-22,,22,0.0,,,22.1,TORONTO INTL A,,,,,,,23.8,ON,
-79.63055555555556,43.67666666666667,2017,4.3,0.0,,0.0,0.0,,6158731,7,20.2,,6158731.2017.7.23,,0.0,T,,37.0,2017-07-23,,23,10.0,,,22.3,TORONTO INTL A,,,,,,T,24.4,ON,
-79.63055555555556,43.67666666666667,2017,1.1,0.0,,0.0,0.0,,6158731,7,16.0,,6158731.2017.7.24,,0.0,T,,43.0,2017-07-24,,24,36.0,,,19.1,TORONTO INTL A,,,,,,T,22.1,ON,
-79.63055555555556,43.67666666666667,2017,1.2,0.0,,0.0,0.0,,6158731,7,15.4,,6158731.2017.7.25,,0.0,,,33.0,2017-07-25,,25,1.0,,,19.2,TORONTO INTL A,,,,,,,23.0,ON,
-79.63055555555556,43.67666666666667,2017,0.3,2.6,,0.0,0.0,,6158731,7,14.8,,6158731.2017.7.26,,2.6,,,0.0,2017-07-26,,26,0.0,,,18.3,TORONTO INTL A,,,,,,,21.7,ON,
-79.63055555555556,43.67666666666667,2017,4.5,5.4,,0.0,0.0,,6158731,7,17.9,,6158731.2017.7.27,,5.4,,,33.0,2017-07-27,,27,35.0,,,22.5,TORONTO INTL A,,,,,,,27.1,ON,
-79.63055555555556,43.67666666666667,2017,1.3,0.0,,0.0,0.0,,6158731,7,15.9,,6158731.2017.7.28,,0.0,,,41.0,2017-07-28,,28,6.0,,,19.3,TORONTO INTL A,,,,,,,22.7,ON,
-79.63055555555556,43.67666666666667,2017,3.4,0.0,,0.0,0.0,,6158731,7,15.3,,6158731.2017.7.29,,0.0,,,41.0,2017-07-29,,29,34.0,,,21.4,TORONTO INTL A,,,,,,,27.5,ON,
-79.63055555555556,43.67666666666667,2017,6.3,0.0,,0.0,0.0,,6158731,7,18.1,,6158731.2017.7.30,,0.0,,,41.0,2017-07-30,,30,35.0,,,24.3,TORONTO INTL A,,,,,,,30.4,ON,
-79.63055555555556,43.67666666666667,2017,6.2,2.0,,0.0,0.0,,6158731,7,17.0,,6158731.2017.7.31,,2.0,,,56.0,2017-07-31,,31,2.0,,,24.2,TORONTO INTL A,,,,,,,31.3,ON,
-79.63055555555556,43.67666666666667,2017,5.4,13.4,,0.0,0.0,,6158731,8,18.1,,6158731.2017.8.1,,13.4,,,59.0,2017-08-01,,1,21.0,,,23.4,TORONTO INTL A,,,,,,,28.6,ON,
-79.63055555555556,43.67666666666667,2017,6.3,0.2,,0.0,0.0,,6158731,8,18.9,,6158731.2017.8.2,,0.2,,,48.0,2017-08-02,,2,31.0,,,24.3,TORONTO INTL A,,,,,,,29.6,ON,
-79.63055555555556,43.67666666666667,2017,4.9,0.4,,0.0,0.0,,6158731,8,18.4,,6158731.2017.8.3,,0.4,,,0.0,2017-08-03,,3,0.0,,,22.9,TORONTO INTL A,,,,,,,27.3,ON,
-79.63055555555556,43.67666666666667,2017,3.0,29.6,,0.0,0.0,,6158731,8,15.6,,6158731.2017.8.4,,29.6,,,43.0,2017-08-04,,4,16.0,,,21.0,TORONTO INTL A,,,,,,,26.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.2,,0.0,0.8,,6158731,8,12.7,,6158731.2017.8.5,,0.2,,,61.0,2017-08-05,,5,29.0,,,17.2,TORONTO INTL A,,,,,,,21.6,ON,
-79.63055555555556,43.67666666666667,2017,0.9,0.0,,0.0,0.0,,6158731,8,11.8,,6158731.2017.8.6,,0.0,,,39.0,2017-08-06,,6,23.0,,,18.9,TORONTO INTL A,,,,,,,26.0,ON,
-79.63055555555556,43.67666666666667,2017,0.1,0.4,,0.0,0.0,,6158731,8,14.4,,6158731.2017.8.7,,0.4,,,41.0,2017-08-07,,7,34.0,,,18.1,TORONTO INTL A,,,,,,,21.7,ON,
-79.63055555555556,43.67666666666667,2017,1.7,0.0,,0.0,0.0,,6158731,8,13.4,,6158731.2017.8.8,,0.0,,,35.0,2017-08-08,,8,31.0,,,19.7,TORONTO INTL A,,,,,,,25.9,ON,
-79.63055555555556,43.67666666666667,2017,4.5,0.0,,0.0,0.0,,6158731,8,16.2,,6158731.2017.8.9,,0.0,T,,43.0,2017-08-09,,9,26.0,,,22.5,TORONTO INTL A,,,,,,T,28.8,ON,
-79.63055555555556,43.67666666666667,2017,4.3,0.0,,0.0,0.0,,6158731,8,17.6,,6158731.2017.8.10,,0.0,,,33.0,2017-08-10,,10,15.0,,,22.3,TORONTO INTL A,,,,,,,27.0,ON,
-79.63055555555556,43.67666666666667,2017,3.1,2.2,,0.0,0.0,,6158731,8,17.2,,6158731.2017.8.11,,2.2,,,41.0,2017-08-11,,11,21.0,,,21.1,TORONTO INTL A,,,,,,,25.0,ON,
-79.63055555555556,43.67666666666667,2017,3.1,0.4,,0.0,0.0,,6158731,8,16.4,,6158731.2017.8.12,,0.4,,,41.0,2017-08-12,,12,34.0,,,21.1,TORONTO INTL A,,,,,,,25.7,ON,
-79.63055555555556,43.67666666666667,2017,2.0,0.0,,0.0,0.0,,6158731,8,13.4,,6158731.2017.8.13,,0.0,,,0.0,2017-08-13,,13,0.0,,,20.0,TORONTO INTL A,,,,,,,26.6,ON,
-79.63055555555556,43.67666666666667,2017,3.4,0.0,,0.0,0.0,,6158731,8,16.7,,6158731.2017.8.14,,0.0,,,0.0,2017-08-14,,14,0.0,,,21.4,TORONTO INTL A,,,,,,,26.1,ON,
-79.63055555555556,43.67666666666667,2017,3.9,1.4,,0.0,0.0,,6158731,8,16.2,,6158731.2017.8.15,,1.4,,,41.0,2017-08-15,,15,36.0,,,21.9,TORONTO INTL A,,,,,,,27.5,ON,
-79.63055555555556,43.67666666666667,2017,2.1,0.0,,0.0,0.0,,6158731,8,16.2,,6158731.2017.8.16,,0.0,,,0.0,2017-08-16,,16,0.0,,,20.1,TORONTO INTL A,,,,,,,23.9,ON,
-79.63055555555556,43.67666666666667,2017,2.3,14.6,,0.0,0.0,,6158731,8,16.8,,6158731.2017.8.17,,14.6,,,32.0,2017-08-17,,17,11.0,,,20.3,TORONTO INTL A,,,,,,,23.7,ON,
-79.63055555555556,43.67666666666667,2017,5.4,0.0,,0.0,0.0,,6158731,8,19.9,,6158731.2017.8.18,,0.0,T,,48.0,2017-08-18,,18,26.0,,,23.4,TORONTO INTL A,,,,,,T,26.8,ON,
-79.63055555555556,43.67666666666667,2017,2.5,0.0,,0.0,0.0,,6158731,8,16.4,,6158731.2017.8.19,,0.0,,,46.0,2017-08-19,,19,29.0,,,20.5,TORONTO INTL A,,,,,,,24.6,ON,
-79.63055555555556,43.67666666666667,2017,4.1,0.0,,0.0,0.0,,6158731,8,15.6,,6158731.2017.8.20,,0.0,,,37.0,2017-08-20,,20,25.0,,,22.1,TORONTO INTL A,,,,,,,28.6,ON,
-79.63055555555556,43.67666666666667,2017,6.3,0.0,,0.0,0.0,,6158731,8,18.6,,6158731.2017.8.21,,0.0,,,0.0,2017-08-21,,21,0.0,,,24.3,TORONTO INTL A,,,,,,,30.0,ON,
-79.63055555555556,43.67666666666667,2017,2.3,8.0,,0.0,0.0,,6158731,8,14.2,,6158731.2017.8.22,,8.0,,,69.0,2017-08-22,,22,29.0,,,20.3,TORONTO INTL A,,,,,,,26.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,0.5,,6158731,8,11.7,,6158731.2017.8.23,,0.0,,,52.0,2017-08-23,,23,29.0,,,17.5,TORONTO INTL A,,,,,,,23.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.4,,6158731,8,10.8,,6158731.2017.8.24,,0.0,T,,35.0,2017-08-24,,24,35.0,,,15.6,TORONTO INTL A,,,,,,T,20.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,1.6,,6158731,8,11.0,,6158731.2017.8.25,,0.0,,,0.0,2017-08-25,,25,0.0,,,16.4,TORONTO INTL A,,,,,,,21.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,1.6,,6158731,8,10.3,,6158731.2017.8.26,,0.0,,,0.0,2017-08-26,,26,0.0,,,16.4,TORONTO INTL A,,,,,,,22.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,1.2,,6158731,8,10.7,,6158731.2017.8.27,,0.0,,,39.0,2017-08-27,,27,12.0,,,16.8,TORONTO INTL A,,,,,,,22.8,ON,
-79.63055555555556,43.67666666666667,2017,1.4,0.0,,0.0,0.0,,6158731,8,15.8,,6158731.2017.8.28,,0.0,,,33.0,2017-08-28,,28,14.0,,,19.4,TORONTO INTL A,,,,,,,23.0,ON,
-79.63055555555556,43.67666666666667,2017,1.2,0.0,,0.0,0.0,,6158731,8,15.2,,6158731.2017.8.29,,0.0,,,0.0,2017-08-29,,29,0.0,,,19.2,TORONTO INTL A,,,,,,,23.1,ON,
-79.63055555555556,43.67666666666667,2017,1.0,0.2,,0.0,0.0,,6158731,8,13.3,,6158731.2017.8.30,,0.2,,,0.0,2017-08-30,,30,0.0,,,19.0,TORONTO INTL A,,,,,,,24.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,3.8,,0.0,3.5,,6158731,8,9.7,,6158731.2017.8.31,,3.8,,,50.0,2017-08-31,,31,34.0,,,14.5,TORONTO INTL A,,,,,,,19.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,5.3,,6158731,9,7.4,,6158731.2017.9.1,,0.0,,,0.0,2017-09-01,,1,0.0,,,12.7,TORONTO INTL A,,,,,,,18.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,4.3,,6158731,9,7.3,,6158731.2017.9.2,,0.0,,,41.0,2017-09-02,,2,11.0,,,13.7,TORONTO INTL A,,,,,,,20.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,8.8,,0.0,0.1,,6158731,9,14.3,,6158731.2017.9.3,,8.8,,,50.0,2017-09-03,,3,28.0,,,17.9,TORONTO INTL A,,,,,,,21.4,ON,
-79.63055555555556,43.67666666666667,2017,2.3,8.6,,0.0,0.0,,6158731,9,13.9,,6158731.2017.9.4,,8.6,,,67.0,2017-09-04,,4,23.0,,,20.3,TORONTO INTL A,,,,,,,26.7,ON,
-79.63055555555556,43.67666666666667,2017,0.0,4.6,,0.0,0.9,,6158731,9,12.7,,6158731.2017.9.5,,4.6,,,48.0,2017-09-05,,5,32.0,,,17.1,TORONTO INTL A,,,,,,,21.4,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,2.0,,6158731,9,11.0,,6158731.2017.9.6,,0.0,,,0.0,2017-09-06,,6,0.0,,,16.0,TORONTO INTL A,,,,,,,21.0,ON,
-79.63055555555556,43.67666666666667,2017,0.0,4.2,,0.0,3.0,,6158731,9,9.6,,6158731.2017.9.7,,4.2,,,50.0,2017-09-07,,7,30.0,,,15.0,TORONTO INTL A,,,,,,,20.3,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,4.0,,6158731,9,9.5,,6158731.2017.9.8,,0.0,T,,41.0,2017-09-08,,8,1.0,,,14.0,TORONTO INTL A,,,,,,T,18.5,ON,
-79.63055555555556,43.67666666666667,2017,0.0,0.0,,0.0,5.2,,6158731,9,7.7,,6158731.2017.9.9,,0.0,,,32.0,2017-09-09,,9,2.0,,,12.8,TORONTO INTL A,,,,,,,17.9,ON,
